UserName,Handle,Timestamp,Comments,Likes,Retweets,Text,KeyWord,Sentiment
The New York Times,@nytimes,2021-12-01T00:30:09.000Z,"Detectives investigating the deadly shooting on the set of the film ""Rust"" are trying to determine whether a supplier who was supposed to provide the movie with blanks and dummies may have sent live rounds.
nytimes.com
Detectives Work to Trace How Live Rounds Got on ‘Rust’ Film Set
Investigators are trying to determine whether a supplier who was supposed to provide the movie with blanks and dummies may have sent live rounds.
19
36
131The New York Times
@nytimes
·
Dec 1
Detectives investigating the deadly shooting on the set of the film ""Rust"" are trying to determine whether a supplier who was supposed to provide the movie with blanks and dummies may have sent live rounds.
nytimes.com
Detectives Work to Trace How Live Rounds Got on ‘Rust’ Film Set
Investigators are trying to determine whether a supplier who was supposed to provide the movie with blanks and dummies may have sent live rounds.
19
36
131",19,36,131, Rust ,0.061616161616161604
The New York Times Retweeted,@dougmillsnyt,2021-11-30T22:11:48.000Z,".
@BarackObama
 & Dr. Anthony Fauci talk with elementary school students as they prepare to get their second vaccine shots at the Kimball Elementary School in Washington.
37
213
962The New York Times Retweeted",37,213,962, second Washington ,0.18409090909090908
The New York Times,@nytimes,2021-12-01T00:15:08.000Z,"Josh Duggar, who gained celebrity on the TLC reality show ""19 Kids and Counting,"" went on trial Tuesday in Arkansas on federal child pornography charges. He faces up to 40 years in prison if convicted.
nytimes.com
Josh Duggar of ‘19 Kids and Counting’ Goes on Trial in Child Pornography Case
Prosecutors say Mr. Duggar used the internet to download explicit material showing the sexual abuse of children. He faces up to 40 years in prison if convicted.
59
115
410The New York Times
@nytimes
·
Dec 1
Josh Duggar, who gained celebrity on the TLC reality show ""19 Kids and Counting,"" went on trial Tuesday in Arkansas on federal child pornography charges. He faces up to 40 years in prison if convicted.
nytimes.com
Josh Duggar of ‘19 Kids and Counting’ Goes on Trial in Child Pornography Case
Prosecutors say Mr. Duggar used the internet to download explicit material showing the sexual abuse of children. He faces up to 40 years in prison if convicted.
59
115
410",59,115,410, Duggar TLC Counting Tuesday Arkansas years ,0.37878787878787873
The New York Times Retweeted,@viaSimonRomero,2021-11-30T23:43:11.000Z,"New focus in 'Rust' case: Detectives get warrant to search ABQ business of Seth Kenney, supplier of guns/ammo to film industry  

They are trying to determine if Kenney supplied production w/ live rounds, according to court docs  

 w/ 
@Graham_Bowley
nytimes.com
Detectives Work to Trace How Live Rounds Got on ‘Rust’ Film Set
Investigators are trying to determine whether a supplier who was supposed to provide the movie with blanks and dummies may have sent live rounds.
8
14
42The New York Times Retweeted",8,14,42, Rust Kenney ,0.13636363636363635
The New York Times,@nytimes,2021-12-01T00:00:09.000Z,"There have been 28 school shootings in the U.S. that have resulted in injury or death so far in 2021, according to the news outlet Education Week. Twenty of them have reported since August.
nytimes.com
School shootings are becoming more frequent, after a lull during the pandemic.
The deadly gunfire in Oxford, Mich., added one more episode to a growing list of fatal shootings on school property in the United States this year.
83
192
300The New York Times
@nytimes
·
Dec 1
There have been 28 school shootings in the U.S. that have resulted in injury or death so far in 2021, according to the news outlet Education Week. Twenty of them have reported since August.
nytimes.com
School shootings are becoming more frequent, after a lull during the pandemic.
The deadly gunfire in Oxford, Mich., added one more episode to a growing list of fatal shootings on school property in the United States this year.
83
192
300",83,192,300, Twenty August Oxford one year ,0.23356643356643358
The New York Times,@nytimes,2021-11-30T23:45:08.000Z,"A federal appeals court on Tuesday restored California's prohibition on high-capacity magazines, a decision with national implications that could also lead to the reinstatement of a state ban on semiautomatic weapons.
nytimes.com
California’s Ban on High-Capacity Magazines Is Restored by Appeals Court
The overturning of a district judge’s decision may also lead to the reinstatement of a state ban on semiautomatic weapons.
65
154
952The New York Times
@nytimes
·
Dec 1
A federal appeals court on Tuesday restored California's prohibition on high-capacity magazines, a decision with national implications that could also lead to the reinstatement of a state ban on semiautomatic weapons.
nytimes.com
California’s Ban on High-Capacity Magazines Is Restored by Appeals Court
The overturning of a district judge’s decision may also lead to the reinstatement of a state ban on semiautomatic weapons.
65
154
952",65,154,952, Tuesday California ,0.13636363636363635
The New York Times Retweeted,@grynbaum,2021-11-30T23:26:43.000Z,"Chris Cuomo’s entanglement with the chaotic final months of Andrew Cuomo's tenure has been a slow-moving headache for CNN, which previously stood by him.

On Tuesday, Jeff Zucker faced a new set of harsh facts about his top-rated anchor. via me & 
@koblin
:
nytimes.com
CNN Suspends Chris Cuomo After Details Emerge on the Help He Gave His Brother
The cable news network’s top-rated anchor was an enthusiastic adviser to Andrew Cuomo in the last 18 months of his governorship.
21
48
120The New York Times Retweeted",21,48,120, months CNN Tuesday ,0.07229437229437229
The New York Times,@nytimes,2021-11-30T23:27:05.000Z,"Breaking News: Chris Cuomo was indefinitely suspended by CNN on Tuesday after new details emerged about his efforts to assist his brother, former Gov. Andrew Cuomo, against a cascade of sexual harassment accusations.
nytimes.com
CNN Suspends Chris Cuomo After New Details on Help He Gave His Brother
The cable news network’s top-rated anchor was an enthusiastic adviser to Andrew Cuomo in the last 18 months of his governorship.
283
718
2.1KThe New York Times
@nytimes
·
Dec 1
Breaking News: Chris Cuomo was indefinitely suspended by CNN on Tuesday after new details emerged about his efforts to assist his brother, former Gov. Andrew Cuomo, against a cascade of sexual harassment accusations.
nytimes.com
CNN Suspends Chris Cuomo After New Details on Help He Gave His Brother
The cable news network’s top-rated anchor was an enthusiastic adviser to Andrew Cuomo in the last 18 months of his governorship.
283
718
2.1K",283,718,2.1K, CNN Tuesday months K ,0.22167832167832163
The New York Times Retweeted,@NickAtNews,2021-11-30T23:01:23.000Z,"Four jurors so far chosen in the Kimberly Potter (Daunte Wright) manslaughter trial:

• White man in his 50s
• White woman in her 60s
• White man, 29yo.
• Asian woman in her 40s

More details upthread. 12 jurors will hear the case. Back tomorrow 9CT.
nytimes.com
What to Know About Kimberly Potter’s Trial for the Death of Daunte Wright
Kimberly Potter, a former Minnesota police officer, faces manslaughter charges in the death of Mr. Wright. She called out “Taser! Taser! Taser!” before firing her gun during a traffic stop.
4
15
35The New York Times Retweeted",4,15,35, Four Potter Wright manslaughter Asian tomorrow Minnesota Taser ,0.08181818181818182
The New York Times,@nytimes,2021-11-30T21:00:15.000Z,"Serve these classic latkes hot and make more than you think you need. They go fast on any night of Hanukkah. https://nyti.ms/3d0P6pM
12
35
297The New York Times
@nytimes
·
Nov 30
Serve these classic latkes hot and make more than you think you need. They go fast on any night of Hanukkah. https://nyti.ms/3d0P6pM
12
35
297",12,35,297, night Hanukkah ,0.26329966329966337
The New York Times,@nytimes,2021-11-30T20:47:13.000Z,"Breaking News: Three people were killed in a shooting at Oxford High School in Michigan, north of Detroit, the authorities said. The dead were all believed to be students, officials said, and a 15-year-old student has been taken into custody.
nytimes.com
The dead were all believed to be students.
A 15-year-old sophomore was taken into custody after firing a semiautomatic handgun 15 to 20 times at Oxford High School in Oakland County, Mich., the authorities said. The dead were all believed to...
129
472
548The New York Times
@nytimes
·
Nov 30
Breaking News: Three people were killed in a shooting at Oxford High School in Michigan, north of Detroit, the authorities said. The dead were all believed to be students, officials said, and a 15-year-old student has been taken into custody.
nytimes.com
The dead were all believed to be students.
A 15-year-old sophomore was taken into custody after firing a semiautomatic handgun 15 to 20 times at Oxford High School in Oakland County, Mich., the authorities said. The dead were all believed to...
129
472
548",129,472,548, Three Oxford Michigan Detroit year ,-0.06335664335664336
The New York Times,@nytimes,2021-11-30T20:46:04.000Z,"Tech moguls are ""tired of managing their empires, which are increasingly burdened by political controversy and hard-to-fix problems like misinformation and hate speech,"" writes 
@kevinroose
. ""They’re more excited by building new things than fixing old ones.""
nytimes.com
Tech Titans, Bored With Their Empires, Are Searching for New Frontiers
Jack Dorsey’s departure after six years as Twitter’s chief executive hints at how little fun the titans of tech seem to be having.
50
153
363The New York Times
@nytimes
·
Nov 30
Tech moguls are ""tired of managing their empires, which are increasingly burdened by political controversy and hard-to-fix problems like misinformation and hate speech,"" writes 
@kevinroose
. ""They’re more excited by building new things than fixing old ones.""
nytimes.com
Tech Titans, Bored With Their Empires, Are Searching for New Frontiers
Jack Dorsey’s departure after six years as Twitter’s chief executive hints at how little fun the titans of tech seem to be having.
50
153
363",50,153,363, six years Twitter ,-0.023616600790513854
The New York Times,@nytimes,2021-11-30T20:40:07.000Z,"How do you pronounce ""Omicron"" anyway? There is no single, agreed-on English pronunciation, experts say. https://nyti.ms/3o7TKsa
876
1.9K
2.1KThe New York Times
@nytimes
·
Nov 30
How do you pronounce ""Omicron"" anyway? There is no single, agreed-on English pronunciation, experts say. https://nyti.ms/3o7TKsa
876
1.9K
2.1K",876,1.9K,2.1K, Omicron English K ,0.04155844155844155
The New York Times,@nytimes,2021-11-30T20:35:04.000Z,"In Opinion

“My curiosity about Rascal’s breed mix would have come to nothing had I not submitted to a DNA test myself shortly before we adopted him,” Margaret Renkl writes of her rescue dog.
nytimes.com
Opinion | What Kind of Dog Is He? DNA Can Tell Me Only So Much.
There are some mysteries that even genetic science can’t explain.
6
13
67The New York Times
@nytimes
·
Nov 30
In Opinion

“My curiosity about Rascal’s breed mix would have come to nothing had I not submitted to a DNA test myself shortly before we adopted him,” Margaret Renkl writes of her rescue dog.
nytimes.com
Opinion | What Kind of Dog Is He? DNA Can Tell Me Only So Much.
There are some mysteries that even genetic science can’t explain.
6
13
67",6,13,67, Opinion ,0.19292929292929292
The New York Times,@nytimes,2021-11-30T20:28:33.000Z,"Breaking News: Dr. Mehmet Oz, the celebrity physician, said he would run for Senate in Pennsylvania, jumping into a crowded GOP primary.
nytimes.com
Dr. Oz Says He’s Running for Senate in Pennsylvania
Dr. Mehmet Oz, who is running as a Republican for an open Senate seat, described his frustration with the “arrogant, closed-minded people in charge” who shut schools and businesses during the...
420
205
531The New York Times
@nytimes
·
Nov 30
Breaking News: Dr. Mehmet Oz, the celebrity physician, said he would run for Senate in Pennsylvania, jumping into a crowded GOP primary.
nytimes.com
Dr. Oz Says He’s Running for Senate in Pennsylvania
Dr. Mehmet Oz, who is running as a Republican for an open Senate seat, described his frustration with the “arrogant, closed-minded people in charge” who shut schools and businesses during the...
420
205
531",420,205,531, Oz Senate Pennsylvania GOP Republican ,0.18727272727272729
The New York Times,@nytimes,2021-11-30T20:20:08.000Z,"Intense research into the new Omicron variant has just begun. Here's what we know so far and what we don't.
nytimes.com
Omicron: What Is Known — and Still Unknown
Intense research into the new coronavirus variant first identified in southern Africa, has just begun. World leaders have urged people not to panic — and to get vaccinated, if they can.
23
28
96The New York Times
@nytimes
·
Nov 30
Intense research into the new Omicron variant has just begun. Here's what we know so far and what we don't.
nytimes.com
Omicron: What Is Known — and Still Unknown
Intense research into the new coronavirus variant first identified in southern Africa, has just begun. World leaders have urged people not to panic — and to get vaccinated, if they can.
23
28
96",23,28,96, Omicron first Africa ,0.11657754010695187
The New York Times,@nytimes,2021-11-30T20:10:08.000Z,"This popular Israeli Hanukkah treat may be more widely recognized as a fragrant jelly doughnut, which has become a sweet symbol of the Jewish holiday. https://nyti.ms/3piordT
30
52
358The New York Times
@nytimes
·
Nov 30
This popular Israeli Hanukkah treat may be more widely recognized as a fragrant jelly doughnut, which has become a sweet symbol of the Jewish holiday. https://nyti.ms/3piordT
30
52
358",30,52,358, Israeli Hanukkah Jewish ,0.2578512396694215
The New York Times Retweeted,@arappeport,2021-11-30T19:39:54.000Z,"Treasury Secretary Yellen said she still supports a plan to make banks give the I.R.S. new customer data:

“I think it’s important that the I.R.S. have visibility into opaque income streams and that’s an important way of improving tax compliance.""
nytimes.com
Janet Yellen still supports a plan to make banks give the I.R.S. new customer data.
“I think it’s important that the I.R.S. have visibility into opaque income streams,” the Treasury secretary said.
15
27
63The New York Times Retweeted",15,27,63, Treasury Yellen ,0.26818181818181813
The New York Times,@nytimes,2021-11-30T20:00:11.000Z,"The global response to the Omicron variant has once again been defined by finger-pointing, a lack of coordination, fear and chaos.
nytimes.com
Here We Go Again: Chaos Rules Global Response to Omicron Variant
Almost two years into the pandemic, finger-pointing, lack of coordination, sparse information and fear are once again influencing policy.
24
33
129The New York Times
@nytimes
·
Nov 30
The global response to the Omicron variant has once again been defined by finger-pointing, a lack of coordination, fear and chaos.
nytimes.com
Here We Go Again: Chaos Rules Global Response to Omicron Variant
Almost two years into the pandemic, finger-pointing, lack of coordination, sparse information and fear are once again influencing policy.
24
33
129",24,33,129, Omicron two years ,0.02727272727272727
The New York Times,@nytimes,2021-11-30T19:51:06.000Z,"Emma Coronel Aispuro, the wife of El Chapo, was sentenced on Tuesday to three years in prison on charges of helping run her husband’s multibillion-dollar criminal empire and playing a role in his escape from custody after he was captured in 2014.
nytimes.com
El Chapo’s Wife Sentenced to 3 Years in Prison
Emma Coronel Aispuro pleaded guilty in June to helping her husband, Joaquin Guzmán Loera, smuggle drugs into the United States and escape from prison.
46
133
353The New York Times
@nytimes
·
Nov 30
Emma Coronel Aispuro, the wife of El Chapo, was sentenced on Tuesday to three years in prison on charges of helping run her husband’s multibillion-dollar criminal empire and playing a role in his escape from custody after he was captured in 2014.
nytimes.com
El Chapo’s Wife Sentenced to 3 Years in Prison
Emma Coronel Aispuro pleaded guilty in June to helping her husband, Joaquin Guzmán Loera, smuggle drugs into the United States and escape from prison.
46
133
353",46,133,353, Tuesday three years Years June ,-0.3327272727272727
The New York Times,@nytimes,2021-11-30T18:00:06.000Z,"“I don’t know how many years I have left,” the soccer star Lionel Messi said after accepting his record seventh Ballon d’Or. The Argentina and Paris St.-Germain player beat Robert Lewandowski, whom Messi said ""deserved to win the award last year.""
nytimes.com
Lionel Messi Wins Record Seventh Ballon d’Or
The Paris St.-Germain star capped a year in which he led Argentina to the Copa América title by edging Bayern Munich’s Robert Lewandowski.
34
49
409The New York Times
@nytimes
·
Nov 30
“I don’t know how many years I have left,” the soccer star Lionel Messi said after accepting his record seventh Ballon d’Or. The Argentina and Paris St.-Germain player beat Robert Lewandowski, whom Messi said ""deserved to win the award last year.""
nytimes.com
Lionel Messi Wins Record Seventh Ballon d’Or
The Paris St.-Germain star capped a year in which he led Argentina to the Copa América title by edging Bayern Munich’s Robert Lewandowski.
34
49
409",34,49,409, years Messi Ballon Argentina Paris Copa ,0.3033057851239669
The New York Times,@nytimes,2021-11-30T17:45:02.000Z,"More than two years after Jeffrey Epstein was found dead in a jail cell, Ghislaine Maxwell — the woman who prosecutors say helped him to recruit, groom and abuse young girls — went on trial on Monday. Here are some takeaways.
nytimes.com
4 takeaways from the first day of Ghislaine Maxwell’s trial.
In the coming weeks, jurors are expected to hear testimony from four women whom prosecutors say Jeffrey Epstein exploited for sex with Ms. Maxwell’s help.
26
58
162The New York Times
@nytimes
·
Nov 30
More than two years after Jeffrey Epstein was found dead in a jail cell, Ghislaine Maxwell — the woman who prosecutors say helped him to recruit, groom and abuse young girls — went on trial on Monday. Here are some takeaways.
nytimes.com
4 takeaways from the first day of Ghislaine Maxwell’s trial.
In the coming weeks, jurors are expected to hear testimony from four women whom prosecutors say Jeffrey Epstein exploited for sex with Ms. Maxwell’s help.
26
58
162",26,58,162, two years Epstein Maxwell Monday first weeks four ,0.07972027972027972
The New York Times,@nytimes,2021-11-30T17:30:04.000Z,"One of Jeffrey Epstein's longtime pilots, Larry Visoski, told jurors in Ghislaine Maxwell’s sex-trafficking trial that the cockpit door was always closed during flight and he ""never saw any sexual activity"" in the cabins of Epstein’s private planes.
nytimes.com
Epstein’s longtime pilot said he never saw sex acts with underage girls on the financier’s planes.
196
203
388The New York Times
@nytimes
·
Nov 30
One of Jeffrey Epstein's longtime pilots, Larry Visoski, told jurors in Ghislaine Maxwell’s sex-trafficking trial that the cockpit door was always closed during flight and he ""never saw any sexual activity"" in the cabins of Epstein’s private planes.
nytimes.com
Epstein’s longtime pilot said he never saw sex acts with underage girls on the financier’s planes.
196
203
388",196,203,388, One Epstein Maxwell ,0.13376623376623378
The New York Times,@nytimes,2021-11-30T17:20:06.000Z,"The Metropolitan Museum of Art has secured the largest capital gift in its history, $125 million, from longtime trustee Oscar Tang and his wife, Agnes Hsu‐Tang. The museum said it will jump-start a plan to rebuild its Modern wing.
nytimes.com
With $125 Million Gift, Met Museum Jump-Starts New Modern Wing
The donation from a trustee, Oscar L. Tang, and his wife, Agnes Hsu‐Tang, reinvigorates the long-delayed project and is the largest capital gift in the Met’s history.
22
81
394The New York Times
@nytimes
·
Nov 30
The Metropolitan Museum of Art has secured the largest capital gift in its history, $125 million, from longtime trustee Oscar Tang and his wife, Agnes Hsu‐Tang. The museum said it will jump-start a plan to rebuild its Modern wing.
nytimes.com
With $125 Million Gift, Met Museum Jump-Starts New Modern Wing
The donation from a trustee, Oscar L. Tang, and his wife, Agnes Hsu‐Tang, reinvigorates the long-delayed project and is the largest capital gift in the Met’s history.
22
81
394",22,81,394, Oscar Modern Gift ,0.17272727272727276
The New York Times Retweeted,@NickAtNews,2021-11-30T14:48:57.000Z,"NEW: The trial of Kimberly Potter, the former Minnesota cop facing manslaughter charges after seeming to mistake her gun for her Taser and killing Daunte Wright, begins today with jury selection.

I'll be covering the trial 
@nytimes
 for the next few weeks.
nytimes.com
What to Know About Kimberly Potter’s Trial for the Death of Daunte Wright
Kimberly Potter, a former Minnesota police officer, faces manslaughter charges in the death of Mr. Wright. She called out “Taser! Taser! Taser!” before firing her gun during a traffic stop.
12
72
142The New York Times Retweeted",12,72,142, Potter Minnesota manslaughter Taser Wright today weeks ,0.012121212121212116
The New York Times,@nytimes,2021-11-30T17:10:05.000Z,"As interest in the metaverse grows, investors are snapping up prime real estate in the new digital realm.

“Imagine if you came to New York when it was farmland, and you had the option to get a block of SoHo,” one investor said.
nytimes.com
Investors Snap Up Metaverse Real Estate in a Virtual Land Boom
Transactions for properties in digital realms are jumping, guided by the same principle in the physical world: location, location, location.
94
242
272The New York Times
@nytimes
·
Nov 30
As interest in the metaverse grows, investors are snapping up prime real estate in the new digital realm.

“Imagine if you came to New York when it was farmland, and you had the option to get a block of SoHo,” one investor said.
nytimes.com
Investors Snap Up Metaverse Real Estate in a Virtual Land Boom
Transactions for properties in digital realms are jumping, guided by the same principle in the physical world: location, location, location.
94
242
272",94,242,272, SoHo one ,0.08716577540106951
The New York Times,@nytimes,2021-11-30T17:00:22.000Z,"In some churches, baptism is returning to its informal roots. Performing the age-old Christian ritual in a more relaxed or casual style ""conveys this isn’t your grandmother's church,"" one pastor said. https://nyti.ms/3E6QJ11
73
173
151The New York Times
@nytimes
·
Nov 30
In some churches, baptism is returning to its informal roots. Performing the age-old Christian ritual in a more relaxed or casual style ""conveys this isn’t your grandmother's church,"" one pastor said. https://nyti.ms/3E6QJ11
73
173
151",73,173,151, Christian one ,0.01948051948051945
The New York Times,@nytimes,2021-11-30T16:00:20.000Z,"Barbados became a republic on Tuesday, cutting ties with Queen Elizabeth II and ending nearly 400 years of British rule. The island swore in its first president, Sandra Mason, at a ceremony attended by Prince Charles and Rihanna.
nytimes.com
Barbados, Formally Casting Off the Queen, Becomes a Republic
The island nation swore in its first president, ending nearly 400 years of British rule. Prince Charles and Rihanna were on hand to witness the ceremony.
52
285
1.8KThe New York Times
@nytimes
·
Nov 30
Barbados became a republic on Tuesday, cutting ties with Queen Elizabeth II and ending nearly 400 years of British rule. The island swore in its first president, Sandra Mason, at a ceremony attended by Prince Charles and Rihanna.
nytimes.com
Barbados, Formally Casting Off the Queen, Becomes a Republic
The island nation swore in its first president, ending nearly 400 years of British rule. Prince Charles and Rihanna were on hand to witness the ceremony.
52
285
1.8K",52,285,1.8K, Tuesday years British first Rihanna K ,0.02242424242424242
The New York Times Retweeted,@sameeryasir,2021-11-30T13:32:19.000Z,"Hospitals in New Delhi, the capital, where the earlier wave driven in part by the Delta variant shook the health care system, have been asked to remain on high alert. 

https://nytimes.com/live/2021/11/30/world/omicron-variant-covid/the-new-variant-raises-alarm-in-india-which-remains-vulnerable-to-another-virus-wave…
4
10
30The New York Times Retweeted",4,10,30, Delta ,0.10818181818181818
The New York Times,@nytimes,2021-11-30T15:50:02.000Z,"In Opinion

States with “weak gun safety laws — like Wisconsin and Georgia,” says Tali Farhadian Weinstein, a former prosecutor, “have given lethal shooters a path to acquittal, as the attorneys for Mr. Rittenhouse, and now Mr. McMichael, well understood.”
nytimes.com
Opinion | Kyle Rittenhouse, Travis McMichael and the Problem of ‘Self-Defense’
More guns, no matter in whose hands, will create more standoffs, more intimidation, more death justified in the eyes of the law.
67
110
305The New York Times
@nytimes
·
Nov 30
In Opinion

States with “weak gun safety laws — like Wisconsin and Georgia,” says Tali Farhadian Weinstein, a former prosecutor, “have given lethal shooters a path to acquittal, as the attorneys for Mr. Rittenhouse, and now Mr. McMichael, well understood.”
nytimes.com
Opinion | Kyle Rittenhouse, Travis McMichael and the Problem of ‘Self-Defense’
More guns, no matter in whose hands, will create more standoffs, more intimidation, more death justified in the eyes of the law.
67
110
305",67,110,305, Opinion Wisconsin Georgia Rittenhouse McMichael ,0.2790909090909091
The New York Times Retweeted,@Karan_Singhs,2021-11-30T13:54:20.000Z,"“We had to cut costs somewhere”: India's middle class consumers are balking at buying new washing machines, refrigerators and electric kettles, as the rich rush to its malls.

https://nytimes.com/2021/11/30/business/india-economy-gdp.html… 
@nytimes
nytimes.com
Weak Recovery Leaves India’s Middle Class Anxious and Frugal
Covid-19 essentially robbed the country of more than a year of badly needed economic growth. That’s lost ground that cannot be regained quickly.
9
31
50The New York Times Retweeted",9,31,50, India year ,0.029671717171717182
The New York Times,@nytimes,2021-11-30T15:40:03.000Z,"The Federal Reserve chair, Jerome Powell, and Treasury Secretary Janet Yellen are testifying before the Senate Banking Committee about the U.S. economy. Their remarks come at a time when prices are rising at the fastest pace in three decades. Follow live.
nytimes.com
Jerome Powell and Janet Yellen testify about the economy.
The Federal Reserve chair and Janet Yellen are appearing before the Senate Banking Committee.
60
105
338The New York Times
@nytimes
·
Nov 30
The Federal Reserve chair, Jerome Powell, and Treasury Secretary Janet Yellen are testifying before the Senate Banking Committee about the U.S. economy. Their remarks come at a time when prices are rising at the fastest pace in three decades. Follow live.
nytimes.com
Jerome Powell and Janet Yellen testify about the economy.
The Federal Reserve chair and Janet Yellen are appearing before the Senate Banking Committee.
60
105
338",60,105,338, Treasury Yellen Senate three ,0.13636363636363635
The New York Times,@nytimes,2021-11-30T15:35:06.000Z,"In an attempt to curb overdose deaths, New York City will open the nation’s first authorized supervised injection sites for drug users. They will provide clean needles, administer naloxone to reverse overdoses and provide options for addiction treatment.
nytimes.com
Supervised Injection Sites for Drug Users to Open in New York City
The Manhattan facilities will provide clean needles, administer medication to reverse overdoses and provide users with options for addiction treatment.
142
732
2.1KThe New York Times
@nytimes
·
Nov 30
In an attempt to curb overdose deaths, New York City will open the nation’s first authorized supervised injection sites for drug users. They will provide clean needles, administer naloxone to reverse overdoses and provide options for addiction treatment.
nytimes.com
Supervised Injection Sites for Drug Users to Open in New York City
The Manhattan facilities will provide clean needles, administer medication to reverse overdoses and provide users with options for addiction treatment.
142
732
2.1K",142,732,2.1K, first Manhattan K ,0.17656565656565656
The New York Times,@nytimes,2021-11-30T15:25:08.000Z,"Lines outside bread stores and gas stations; farmers defaulting on loans; impromptu street demonstrations.

As the value of the Turkish lira continues to slide, signs of the country's economic distress are clear to see.
nytimes.com
‘Our Money Has No Value’: Frustration Rises in Turkey at Lira Crisis
President Recep Tayyip Erdogan’s insistence on directing monetary policy and sticking with low interest rates is draining confidence, economists say.
39
102
284The New York Times
@nytimes
·
Nov 30
Lines outside bread stores and gas stations; farmers defaulting on loans; impromptu street demonstrations.

As the value of the Turkish lira continues to slide, signs of the country's economic distress are clear to see.
nytimes.com
‘Our Money Has No Value’: Frustration Rises in Turkey at Lira Crisis
President Recep Tayyip Erdogan’s insistence on directing monetary policy and sticking with low interest rates is draining confidence, economists say.
39
102
284",39,102,284, Turkish Turkey ,0.08181818181818183
The New York Times,@nytimes,2021-11-30T13:30:13.000Z,"They struggled to get regular access to bathing. So the ""shower bus"" came to them. 

The bus, based in New York, runs on free tokens and is about ""giving people back some dignity,"" one organizer said. Swipe through to see how the program works.
nytimes.com
A Shower Bus Helps Those Without Access
People without regular access to bathing find help at Brooklyn Community Services' shower bus.
26
163
1KThe New York Times
@nytimes
·
Nov 30
They struggled to get regular access to bathing. So the ""shower bus"" came to them. 

The bus, based in New York, runs on free tokens and is about ""giving people back some dignity,"" one organizer said. Swipe through to see how the program works.
nytimes.com
A Shower Bus Helps Those Without Access
People without regular access to bathing find help at Brooklyn Community Services' shower bus.
26
163
1K",26,163,1K, one Brooklyn K ,0.10991735537190082
The New York Times,@nytimes,2021-11-30T13:20:10.000Z,"A panel of FDA advisers will vote on whether to recommend authorizing Merck’s antiviral Covid pill, known as molnupiravir, for high-risk patients.

If endorsed, the agency could authorize the drug within days, making it available in the U.S. soon after.
https://nyti.ms/3FY2uY6
26
41
133The New York Times
@nytimes
·
Nov 30
A panel of FDA advisers will vote on whether to recommend authorizing Merck’s antiviral Covid pill, known as molnupiravir, for high-risk patients.

If endorsed, the agency could authorize the drug within days, making it available in the U.S. soon after.
https://nyti.ms/3FY2uY6
26
41
133",26,41,133, FDA Merck Covid days ,0.31212121212121213
The New York Times,@nytimes,2021-11-30T13:10:06.000Z,"Inflation in the eurozone surged to a record high of 4.9% in November, the European statistics agency Eurostat reported. Soaring energy costs and crimped global supply chains drove the upward trend.
nytimes.com
Eurozone inflation hits a record high of 4.9 percent.
Driven by soaring energy costs, the annual rate for November was the highest since 1997.
25
65
168The New York Times
@nytimes
·
Nov 30
Inflation in the eurozone surged to a record high of 4.9% in November, the European statistics agency Eurostat reported. Soaring energy costs and crimped global supply chains drove the upward trend.
nytimes.com
Eurozone inflation hits a record high of 4.9 percent.
Driven by soaring energy costs, the annual rate for November was the highest since 1997.
25
65
168",25,65,168, November European Eurostat annual ,0.08626262626262626
The New York Times,@nytimes,2021-11-30T13:00:08.000Z,"“It’s really the Wild West out there.”

People who try to buy N95 masks online are often led to fake or poorly made KN95s. The Chinese-made masks are sometimes marketed as an N95 equivalent, despite the lack of testing.
nytimes.com
Counterfeit Covid Masks Are Still Sold Everywhere, Despite Misleading Claims
Rising Covid cases have spurred a return to mask-wearing in the U.S. and overseas, at a time when flawed KN95s from China continue to dominate e-commerce sites.
46
73
195The New York Times
@nytimes
·
Nov 30
“It’s really the Wild West out there.”

People who try to buy N95 masks online are often led to fake or poorly made KN95s. The Chinese-made masks are sometimes marketed as an N95 equivalent, despite the lack of testing.
nytimes.com
Counterfeit Covid Masks Are Still Sold Everywhere, Despite Misleading Claims
Rising Covid cases have spurred a return to mask-wearing in the U.S. and overseas, at a time when flawed KN95s from China continue to dominate e-commerce sites.
46
73
195",46,73,195, West Chinese Covid China ,-0.18760330578512396
The New York Times,@nytimes,2021-11-30T12:45:05.000Z,"Two cases of the Omicron variant were detected in the Netherlands more than a week ago, Dutch officials said. The announcement suggests that the variant had already reached Europe before countries rushed to impose travel limits.
https://nyti.ms/3D85Q91
54
300
502The New York Times
@nytimes
·
Nov 30
Two cases of the Omicron variant were detected in the Netherlands more than a week ago, Dutch officials said. The announcement suggests that the variant had already reached Europe before countries rushed to impose travel limits.
https://nyti.ms/3D85Q91
54
300
502",54,300,502, Two Omicron Netherlands Dutch Europe ,0.37878787878787873
